,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
268,https://twitter.com/EcoEye/status/1316438627753263104,2020-10-14 18:00:01+00:00,"Grass for gas? Tonight’s Eco Eye repeat looks at what it would take for Ireland to turn organic material like food waste, animal slurry and grass into biogas to be used as a fuel source 7:30pm @rteone https://t.co/lGoRcgJVCH","Grass for gas? Tonight’s Eco Eye repeat looks at what it would take for Ireland to turn organic material like food waste, animal slurry and grass into biogas to be used as a fuel source 7:30pm @rteone https://t.co/lGoRcgJVCH",1316438627753263104,"{'username': 'EcoEye', 'id': 87940943, 'displayname': 'The Eco Eye Team', 'description': 'Environmental documentaries. \n\nHere to support evidence based discussions on environment issues.\n\nRetweets ≠ endorsements.  \n\nInstagram.com/EcoEye_TV', 'rawDescription': 'Environmental documentaries. \n\nHere to support evidence based discussions on environment issues.\n\nRetweets ≠ endorsements.  \n\nhttps://t.co/xo2YYMudyu', 'descriptionUrls': [{'text': 'Instagram.com/EcoEye_TV', 'url': 'http://Instagram.com/EcoEye_TV', 'tcourl': 'https://t.co/xo2YYMudyu', 'indices': (126, 149)}], 'verified': False, 'created': datetime.datetime(2009, 11, 6, 13, 37, 50, tzinfo=datetime.timezone.utc), 'followersCount': 15399, 'friendsCount': 593, 'statusesCount': 31246, 'favouritesCount': 23382, 'listedCount': 164, 'mediaCount': 1597, 'location': 'IRELAND', 'protected': False, 'linkUrl': 'http://www.youtube.com/ecoeye_tv', 'linkTcourl': 'https://t.co/TwNVoFFDFA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1351828594968981508/zBhPeVih_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87940943/1609774060', 'label': None}",3,5,18,0,1316438627753263104,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,,,"[{'thumbnailUrl': 'https://pbs.twimg.com/amplify_video_thumb/1316365410674053122/img/HeMXVE3WtksIKVNl.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1316365410674053122/pl/MTCEwAOShl7R363v.m3u8?tag=13', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1316365410674053122/vid/480x270/27YKFlCBs0QpgjBD.mp4?tag=13', 'bitrate': 288000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1316365410674053122/vid/1280x720/aM-fOqgSTdbyljab.mp4?tag=13', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1316365410674053122/vid/640x360/EqNZbNTV69Ux6y0X.mp4?tag=13', 'bitrate': 832000}], 'duration': 32.52, 'views': 597}]",,,,,"[{'username': 'RTEOne', 'id': 406900550, 'displayname': 'RTÉ One', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
269,https://twitter.com/FlogasESL/status/1314517435580649477,2020-10-09 10:45:53+00:00,"Ireland has the highest potential for renewable gas production per capita in Europe. Green biogas is what is produced when organic biological material, such as food waste, goes through the process of anaerobic digestion.  https://t.co/llwLTGdzar https://t.co/JLGliK89cu","Ireland has the highest potential for renewable gas production per capita in Europe. Green biogas is what is produced when organic biological material, such as food waste, goes through the process of anaerobic digestion.  irishtimes.com/special-report… https://t.co/JLGliK89cu",1314517435580649477,"{'username': 'FlogasESL', 'id': 906145591, 'displayname': 'Flogas Enterprise', 'description': 'Supplier of Gas, Electricity, Renewables and Energy Management Services', 'rawDescription': 'Supplier of Gas, Electricity, Renewables and Energy Management Services', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 26, 14, 43, 31, tzinfo=datetime.timezone.utc), 'followersCount': 728, 'friendsCount': 689, 'statusesCount': 1896, 'favouritesCount': 890, 'listedCount': 15, 'mediaCount': 443, 'location': 'Ireland, UK', 'protected': False, 'linkUrl': 'http://www.flogasenterprise.ie', 'linkTcourl': 'https://t.co/OhHeqi5gP6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1472895081304793090/aHOFRTr0_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/906145591/1640080168', 'label': None}",1,6,9,0,1314517435580649477,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.irishtimes.com/special-reports/energy-revolution/biogas-could-transform-business-as-we-move-towards-a-decarbonised-society-1.4360463'],['https://t.co/llwLTGdzar'],"[{'previewUrl': 'https://pbs.twimg.com/media/Ej4aheVWsAEaRUh?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ej4aheVWsAEaRUh?format=jpg&name=large'}]",,,,,,,,,
270,https://twitter.com/EscaMenu/status/1313393747745361920,2020-10-06 08:20:45+00:00,"#Organicfood is food produced by methods complying with the standards of organic farming. Standards vary worldwide, but organic farming features practices that cycle resources, promote ecological balance, and conserve biodiversity.

 join us: https://t.co/3BiSGZNCJk
#Ireland https://t.co/KQn6m6AjYH","#Organicfood is food produced by methods complying with the standards of organic farming. Standards vary worldwide, but organic farming features practices that cycle resources, promote ecological balance, and conserve biodiversity.

 join us: bit.ly/EscaMenu
#Ireland https://t.co/KQn6m6AjYH",1313393747745361920,"{'username': 'EscaMenu', 'id': 1290969881345744896, 'displayname': 'Esca', 'description': 'Esca enables passionate cooks to become successful food business owners while giving foodies the best flavors from across the globe', 'rawDescription': 'Esca enables passionate cooks to become successful food business owners while giving foodies the best flavors from across the globe', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 5, 11, 16, 29, tzinfo=datetime.timezone.utc), 'followersCount': 555, 'friendsCount': 397, 'statusesCount': 362, 'favouritesCount': 1851, 'listedCount': 0, 'mediaCount': 105, 'location': 'Dalkey, Dublin', 'protected': False, 'linkUrl': 'https://escamenu.com', 'linkTcourl': 'https://t.co/3f6Lb52pMX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1509939191643348994/dhp4gr29_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1290969881345744896/1644095965', 'label': None}",0,0,1,0,1313393747745361920,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://bit.ly/EscaMenu'],['https://t.co/3BiSGZNCJk'],"[{'previewUrl': 'https://pbs.twimg.com/media/EjocRAiU4AAV7JU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EjocRAiU4AAV7JU?format=jpg&name=large'}]",,,,,,,,"['Organicfood', 'Ireland']",
271,https://twitter.com/SineadFailte/status/1312705076251766786,2020-10-04 10:44:13+00:00,Developer Sean Mulryan plans to create ‘organic food destination’ in Kildare | Ireland | The Sunday Times https://t.co/C1qRzvOaoD,Developer Sean Mulryan plans to create ‘organic food destination’ in Kildare | Ireland | The Sunday Times thetimes.co.uk/article/develo…,1312705076251766786,"{'username': 'SineadFailte', 'id': 3122324457, 'displayname': 'Sinead Hennessy', 'description': 'Enterprise Development Officer. Interested in Food, Digital and Regenerative Tourism. Perennial advocate for innovators & early adopters. All views my own.', 'rawDescription': 'Enterprise Development Officer. Interested in Food, Digital and Regenerative Tourism. Perennial advocate for innovators & early adopters. All views my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 3, 27, 22, 12, 23, tzinfo=datetime.timezone.utc), 'followersCount': 6169, 'friendsCount': 3457, 'statusesCount': 12537, 'favouritesCount': 14615, 'listedCount': 75, 'mediaCount': 528, 'location': 'Ireland', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1153052617192460288/UvcAif2__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3122324457/1565970496', 'label': None}",1,2,18,0,1312705076251766786,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.thetimes.co.uk/article/developer-sean-mulryan-plans-to-create-organic-food-destination-in-kildare-v39mhcf08'],['https://t.co/C1qRzvOaoD'],,,,,,,,,,
272,https://twitter.com/anthonygsligo/status/1312071533033074690,2020-10-02 16:46:45+00:00,"Fish on a Friday” doesn’t have to be boring! Cod &amp; salmon fish cakes with Ballisadare free range poached eggs, Hollandaise sauce,Donegal shrimp , on a bed of organic Sligo salad 😋 Locally sourced food at its best. @Failte_Ireland @Thetaste_ie @sligotourism @sligohub1 https://t.co/plc8rrse3C","Fish on a Friday” doesn’t have to be boring! Cod &amp; salmon fish cakes with Ballisadare free range poached eggs, Hollandaise sauce,Donegal shrimp , on a bed of organic Sligo salad 😋 Locally sourced food at its best. @Failte_Ireland @Thetaste_ie @sligotourism @sligohub1 https://t.co/plc8rrse3C",1312071533033074690,"{'username': 'anthonygsligo', 'id': 838414662723121154, 'displayname': 'Anthony Gray', 'description': 'Ambassador Sligo food trail proprietor Eala Bhán/ Hooked restaurants Sligo. Ex president RAI, local Food Hero Sligo, Food Hero Connaught Chairman Sligo Toursim', 'rawDescription': 'Ambassador Sligo food trail proprietor Eala Bhán/ Hooked restaurants Sligo. Ex president RAI, local Food Hero Sligo, Food Hero Connaught Chairman Sligo Toursim', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 3, 5, 15, 43, 27, tzinfo=datetime.timezone.utc), 'followersCount': 3758, 'friendsCount': 4975, 'statusesCount': 2092, 'favouritesCount': 6834, 'listedCount': 21, 'mediaCount': 504, 'location': 'Sligo, Ireland', 'protected': False, 'linkUrl': 'http://www.ealabhan.ie', 'linkTcourl': 'https://t.co/7PPDIVh9ai', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/838424624178282496/uG37FC91_normal.jpg', 'profileBannerUrl': None, 'label': None}",2,3,19,0,1312071533033074690,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/EjVqGlsX0AE_dDn?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EjVqGlsX0AE_dDn?format=jpg&name=large'}]",,,,,"[{'username': 'Failte_Ireland', 'id': 48654203, 'displayname': 'Fáilte Ireland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'Thetaste_ie', 'id': 2735993925, 'displayname': 'TheTaste.ie', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'sligotourism', 'id': 45541197, 'displayname': 'Sligo Tourism', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'sligohub1', 'id': 2507125952, 'displayname': 'Sligo Hub', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
273,https://twitter.com/AppliedHope/status/1311718086609788928,2020-10-01 17:22:17+00:00,"@SonnyBunch Was in Ireland years ago.  The food was simple, but surprisingly good — as they were nearly fanatical re: locally grown and organic — they took a lot of pride in locally grown.  Just don’t order coffee... or pizza... and If you want more spices, you will have to add your own!","@SonnyBunch Was in Ireland years ago.  The food was simple, but surprisingly good — as they were nearly fanatical re: locally grown and organic — they took a lot of pride in locally grown.  Just don’t order coffee... or pizza... and If you want more spices, you will have to add your own!",1311718086609788928,"{'username': 'AppliedHope', 'id': 1279654465486741504, 'displayname': 'world citizen 💚🤍💜', 'description': 'Trying to find hope in an increasingly cynical world. ❤️ science, math + logic. Reject false dilemmas/dichotomies. Radical Acceptance + Growth Mindset. Heretic.', 'rawDescription': 'Trying to find hope in an increasingly cynical world. ❤️ science, math + logic. Reject false dilemmas/dichotomies. Radical Acceptance + Growth Mindset. Heretic.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 5, 5, 53, 16, tzinfo=datetime.timezone.utc), 'followersCount': 219, 'friendsCount': 1515, 'statusesCount': 2756, 'favouritesCount': 9842, 'listedCount': 0, 'mediaCount': 266, 'location': 'world citizen 💚🤍💜', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1279655622653259777/em6hSpQh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1279654465486741504/1593930239', 'label': None}",0,0,0,0,1311711036345589767,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3117110363455898e+18,"{'username': 'SonnyBunch', 'id': 70424767, 'displayname': 'Sonny Bunch', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'SonnyBunch', 'id': 70424767, 'displayname': 'Sonny Bunch', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
274,https://twitter.com/EscaMenu/status/1310623214536540160,2020-09-28 16:51:39+00:00,"Esca Menu
A Digital Menu for your Restaurant.

#restaurant #Organicfood #Beer #Coffeehouses 
 #Cork #Dublin #Galway #CountyWestmeath #Ireland","Esca Menu
A Digital Menu for your Restaurant.

#restaurant #Organicfood #Beer #Coffeehouses 
 #Cork #Dublin #Galway #CountyWestmeath #Ireland",1310623214536540160,"{'username': 'EscaMenu', 'id': 1290969881345744896, 'displayname': 'Esca', 'description': 'Esca enables passionate cooks to become successful food business owners while giving foodies the best flavors from across the globe', 'rawDescription': 'Esca enables passionate cooks to become successful food business owners while giving foodies the best flavors from across the globe', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 5, 11, 16, 29, tzinfo=datetime.timezone.utc), 'followersCount': 555, 'friendsCount': 397, 'statusesCount': 362, 'favouritesCount': 1851, 'listedCount': 0, 'mediaCount': 105, 'location': 'Dalkey, Dublin', 'protected': False, 'linkUrl': 'https://escamenu.com', 'linkTcourl': 'https://t.co/3f6Lb52pMX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1509939191643348994/dhp4gr29_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1290969881345744896/1644095965', 'label': None}",0,1,2,0,1310623214536540160,ro,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,"['restaurant', 'Organicfood', 'Beer', 'Coffeehouses', 'Cork', 'Dublin', 'Galway', 'CountyWestmeath', 'Ireland']",
275,https://twitter.com/GAPSyndrome/status/1309947872415223810,2020-09-26 20:08:05+00:00,"I would like to introduce you to a wonderful initiative in Ireland, where a group of good people organised an Urban Co-op, selling truly organic food to the local community. They are now trying to raise funds for the next stage of development.
https://t.co/GEyo2O095A","I would like to introduce you to a wonderful initiative in Ireland, where a group of good people organised an Urban Co-op, selling truly organic food to the local community. They are now trying to raise funds for the next stage of development.
gogetfunding.com/grow-our-co-op/",1309947872415223810,"{'username': 'GAPSyndrome', 'id': 260181868, 'displayname': 'Natasha', 'description': 'Gut and Psychology Syndrome (GAPS) - Natural treatment for autism, ADHD/ADD, dyslexia, dyspraxia, depression and schizophrenia', 'rawDescription': 'Gut and Psychology Syndrome (GAPS) - Natural treatment for autism, ADHD/ADD, dyslexia, dyspraxia, depression and schizophrenia', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 3, 3, 11, 3, 34, tzinfo=datetime.timezone.utc), 'followersCount': 6927, 'friendsCount': 2775, 'statusesCount': 17134, 'favouritesCount': 5691, 'listedCount': 53, 'mediaCount': 8475, 'location': 'UK', 'protected': False, 'linkUrl': 'http://www.gaps.me', 'linkTcourl': 'http://t.co/8L6Zoemba2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/702218034438660096/31yX-2fd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/260181868/1486997657', 'label': None}",0,0,7,0,1309947872415223810,en,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",https://app.agorapulse.com,Agorapulse app,['https://gogetfunding.com/grow-our-co-op/'],['https://t.co/GEyo2O095A'],,,,,,,,,,
276,https://twitter.com/HolidayOrganic/status/1309903653919170571,2020-09-26 17:12:22+00:00,"Slieve Aughty Centre, County Galway, Ireland. Enjoy a unique experience with our organic food and eco accommodation @slieveaughtycentre https://t.co/aFQhGf9cMe
https://t.co/3CI7MrMTPB","Slieve Aughty Centre, County Galway, Ireland. Enjoy a unique experience with our organic food and eco accommodation @slieveaughtycentre instagram.com/p/CFJzFY8pda6/…
organicholidays.com/at/3215.htm",1309903653919170571,"{'username': 'HolidayOrganic', 'id': 54818367, 'displayname': 'Linda Moss', 'description': 'Looking for organic places to stay since 1999. Places where you’ll find organic / natural / homegrown / wild food. See my latest discoveries, news, etc', 'rawDescription': 'Looking for organic places to stay since 1999. Places where you’ll find organic / natural / homegrown / wild food. See my latest discoveries, news, etc', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 8, 6, 19, 11, tzinfo=datetime.timezone.utc), 'followersCount': 2463, 'friendsCount': 2397, 'statusesCount': 41966, 'favouritesCount': 18234, 'listedCount': 110, 'mediaCount': 162, 'location': 'West Yorkshire, England', 'protected': False, 'linkUrl': 'http://www.organicholidays.co.uk', 'linkTcourl': 'http://t.co/Z9n4dhOJds', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2017549149/TheManofAranCottage_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/54818367/1400842848', 'label': None}",0,0,0,0,1309903653919170571,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"['https://www.instagram.com/p/CFJzFY8pda6/?utm_source=ig_web_button_share_sheet', 'http://organicholidays.com/at/3215.htm']","['https://t.co/aFQhGf9cMe', 'https://t.co/3CI7MrMTPB']",,,,,,,,,,
277,https://twitter.com/GoodFoodIreland/status/1309789823868248064,2020-09-26 09:40:03+00:00,"First generation poultry farmers David and Paula Butler produce the most amazing #organic eggs from their family farm in Hacketstown,  #Carlow. We are delighted to welcome Butler's Organic Eggs to the Good Food Ireland Collection #supportlocal

Read more - https://t.co/hXtvY11p16 https://t.co/SyDVxEXXoy","First generation poultry farmers David and Paula Butler produce the most amazing #organic eggs from their family farm in Hacketstown,  #Carlow. We are delighted to welcome Butler's Organic Eggs to the Good Food Ireland Collection #supportlocal

Read more - goodfoodireland.ie/news/butlers-o… https://t.co/SyDVxEXXoy",1309789823868248064,"{'username': 'GoodFoodIreland', 'id': 22124420, 'displayname': 'Good Food Ireland®', 'description': 'The Experience you can Trust. Authentic food & drink experiences of the island of Ireland. New ONLINE SHOP Worldwide Delivery Founder @MJeffaresGFI food+travel', 'rawDescription': 'The Experience you can Trust. Authentic food & drink experiences of the island of Ireland. New ONLINE SHOP Worldwide Delivery Founder @MJeffaresGFI food+travel', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 2, 27, 9, 33, 37, tzinfo=datetime.timezone.utc), 'followersCount': 47428, 'friendsCount': 11614, 'statusesCount': 31637, 'favouritesCount': 21898, 'listedCount': 598, 'mediaCount': 10920, 'location': 'Global', 'protected': False, 'linkUrl': 'http://www.goodfoodireland.com', 'linkTcourl': 'https://t.co/iQG5aPtfqQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/781885733866967047/Nakrw_y2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/22124420/1650357079', 'label': None}",0,1,3,0,1309789823868248064,en,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",https://app.agorapulse.com,Agorapulse app,['https://www.goodfoodireland.ie/news/butlers-organic-eggs-approved-good-food-ireland-collection'],['https://t.co/hXtvY11p16'],"[{'previewUrl': 'https://pbs.twimg.com/media/Ei1O5pRXsAEkMz3?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ei1O5pRXsAEkMz3?format=png&name=large'}]",,,,,,,,"['organic', 'Carlow', 'supportlocal']",
